zip,lat,lon,city,state,precision
80938,38.79000,-104.83000,Colorado Springs,CO,coarse
80939,38.79000,-104.83000,Colorado Springs,CO,coarse
80940,38.82469,-104.56203,Colorado Springs,CO,coarse
80941,38.82469,-104.56203,Colorado Springs,CO,coarse
80942,38.82469,-104.56203,Colorado Springs,CO,coarse
80943,38.82469,-104.56203,Colorado Springs,CO,coarse
80944,38.82469,-104.56203,Colorado Springs,CO,coarse
80945,38.82469,-104.56203,Colorado Springs,CO,coarse
80946,38.82469,-104.56203,Colorado Springs,CO,coarse
80947,38.82469,-104.56203,Colorado Springs,CO,coarse
80949,38.82469,-104.56203,Colorado Springs,CO,coarse
80950,38.82469,-104.56203,Colorado Springs,CO,coarse
80951,38.83000,-104.79000,Colorado Springs,CO,coarse
80960,38.82469,-104.56203,Colorado Springs,CO,coarse
80962,38.82469,-104.56203,Colorado Springs,CO,coarse
80970,38.82469,-104.56203,Colorado Springs,CO,coarse
80977,38.82469,-104.56203,Colorado Springs,CO,coarse
80995,38.82469,-104.56203,Colorado Springs,CO,coarse
80997,38.82469,-104.56203,Colorado Springs,CO,coarse
81001,38.34412,-104.42778,Pueblo,CO,coarse
81002,38.12863,-104.55230,Pueblo,CO,coarse
81003,38.12103,-104.76385,Pueblo,CO,coarse
81004,38.08732,-104.82245,Pueblo,CO,coarse
81005,38.15219,-104.84133,Pueblo,CO,coarse
81006,38.11326,-104.52127,Pueblo,CO,coarse
81007,38.38700,-104.77916,Pueblo,CO,coarse
81008,38.40293,-104.64442,Pueblo,CO,coarse
81009,38.12863,-104.55230,Pueblo,CO,coarse
81010,38.12863,-104.55230,Pueblo,CO,coarse
81011,38.12863,-104.55230,Pueblo,CO,coarse
81012,38.12863,-104.55230,Pueblo,CO,coarse
81013,38.12863,-104.55230,Pueblo,CO,coarse
81014,38.12863,-104.55230,Pueblo,CO,coarse
81015,38.12863,-104.55230,Pueblo,CO,coarse
81019,37.88735,-104.61362,Colorado City,CO,coarse
81020,37.38158,-104.65381,Aguilar,CO,coarse
81021,38.43039,-103.36665,Arlington,CO,coarse
81022,38.10250,-104.52979,Avondale,CO,coarse
81023,38.12736,-104.63577,Beulah,CO,coarse
81024,37.20811,-104.71979,Boncarbo,CO,coarse
81025,38.31958,-104.20912,Boone,CO,coarse
81027,37.23244,-103.72286,Branson,CO,coarse
81029,37.18443,-102.47394,Campo,CO,coarse
81030,38.10294,-103.53670,Cheraw,CO,coarse
81033,38.22945,-103.80424,Crowley,CO,coarse
81034,38.31785,-103.77996,Crowley,CO,coarse
81036,38.44075,-102.55490,Eads,CO,coarse
81038,37.95555,-103.07247,Fort Lyon,CO,coarse
81039,37.98146,-103.96780,Fowler,CO,coarse
81040,37.78777,-105.18487,Gardner,CO,coarse
81041,37.87031,-102.36763,Granada,CO,coarse
81042,37.31526,-104.73461,Gulnare,CO,coarse
81043,38.11952,-102.21683,Hartman,CO,coarse
81044,37.95904,-103.01504,Hasty,CO,coarse
81045,38.44008,-103.13068,Haswell,CO,coarse
81046,37.27958,-104.35837,Hoehne,CO,coarse
81047,37.95651,-102.33520,Holly,CO,coarse
81049,37.33276,-103.37359,Kim,CO,coarse
81050,37.95462,-103.66444,La Junta,CO,coarse
81052,37.95549,-102.43642,Lamar,CO,coarse
81054,37.92303,-103.08844,Las Animas,CO,coarse
81055,37.51167,-105.05755,La Veta,CO,coarse
81057,38.08503,-102.88691,Mc Clave,CO,coarse
81058,38.08279,-103.88519,Manzanola,CO,coarse
81059,37.51920,-104.22301,Model,CO,coarse
81062,38.32772,-103.95321,Olney Springs,CO,coarse
81063,38.31749,-103.78004,Ordway,CO,coarse
81064,37.27226,-102.91449,Pritchett,CO,coarse
81066,37.71209,-105.34493,Walsenburg,CO,coarse
81067,37.99587,-103.70833,Rocky Ford,CO,coarse
81069,37.93606,-104.87484,Rye,CO,coarse
81071,38.44143,-102.60480,Sheridan Lake,CO,coarse
81073,37.37152,-102.67736,Springfield,CO,coarse
81074,37.12103,-104.52316,Starkville,CO,coarse
81075,37.04000,35.31000,Stonington,CO,coarse
81076,38.31537,-103.59955,Sugar City,CO,coarse
81077,38.05496,-103.61949,Swink,CO,coarse
81081,37.09990,-104.13277,Trinchera,CO,coarse
81082,37.26906,-104.50380,Trinidad,CO,coarse
81084,37.52143,-102.43324,Two Buttes,CO,coarse
81087,37.33995,-102.49152,Vilas,CO,coarse
81089,37.64647,-104.77981,Walsenburg,CO,coarse
81090,37.36804,-102.26515,Walsh,CO,coarse
81091,37.19005,-104.79507,Weston,CO,coarse
81092,38.18990,-102.70540,Wiley,CO,coarse
81101,37.47993,-105.79097,Alamosa,CO,coarse
81102,37.47603,-105.88178,Alamosa,CO,coarse
81120,37.13506,-106.19037,Antonito,CO,coarse
81121,37.10923,-107.31183,Arboles,CO,coarse
81122,37.29207,-107.73632,Bayfield,CO,coarse
81123,37.43581,-105.57348,Blanca,CO,coarse
81124,37.30421,-106.12793,Capulin,CO,coarse
81125,37.86988,-106.04671,Center,CO,coarse
81126,37.32673,-105.45050,Chama,CO,coarse
81127,37.25070,-107.32114,Chimney Rock,CO,coarse
81128,37.13015,-106.82169,Chromo,CO,coarse
81129,37.10113,-106.02648,Conejos,CO,coarse
81130,37.76129,-106.98185,Creede,CO,coarse
81131,37.95304,-105.68788,Crestone,CO,coarse
81132,37.64468,-106.40731,Del Norte,CO,coarse
81133,37.40346,-105.41544,Fort Garland,CO,coarse
81134,37.09219,-105.53002,Garcia,CO,coarse
81135,37.61574,-106.37529,Homelake,CO,coarse
81136,37.69918,-105.87362,Hooper,CO,coarse
81137,37.11484,-107.65975,Ignacio,CO,coarse
81138,37.19773,-105.42939,Jaroso,CO,coarse
81140,37.27657,-106.00799,La Jara,CO,coarse
81141,37.17546,-105.92784,Manassa,CO,coarse
81143,38.06528,-105.81795,Moffat,CO,coarse
81144,37.57052,-106.34562,Monte Vista,CO,coarse
81146,37.63103,-105.77313,Mosca,CO,coarse
81147,37.20225,-107.12619,Pagosa Springs,CO,coarse
81148,37.17210,-105.98581,Romeo,CO,coarse
81149,38.18121,-106.35183,Saguache,CO,coarse
81151,37.25522,-105.84810,Sanford,CO,coarse
81152,37.10660,-105.47813,San Luis,CO,coarse
81153,37.20300,-105.41872,San Pablo,CO,coarse
81154,37.63831,-106.59777,South Fork,CO,coarse
81155,38.30602,-106.04658,Villa Grove,CO,coarse
81157,37.27044,-107.09315,Pagosa Springs,CO,coarse
81201,38.62912,-106.12058,Salida,CO,coarse
81210,38.82001,-106.66028,Almont,CO,coarse
81211,38.88503,-106.17994,Buena Vista,CO,coarse
81212,38.47773,-105.50760,Canon City,CO,coarse
81215,38.47756,-105.47658,Canon City,CO,coarse
81220,38.41633,-107.52930,Cimarron,CO,coarse
81221,38.33892,-105.15972,Coal Creek,CO,coarse
81222,38.38238,-105.78432,Coaldale,CO,coarse
81223,38.43998,-105.49649,Cotopaxi,CO,coarse
81224,38.88071,-106.94868,Crested Butte,CO,coarse
81225,38.90056,-106.96315,Crested Butte,CO,coarse
81226,38.35520,-105.25478,Florence,CO,coarse
81227,38.54576,-106.24342,Monarch,CO,coarse
81228,39.03075,-106.25661,Granite,CO,coarse
81230,38.52832,-107.03729,Gunnison,CO,coarse
81231,38.70231,-106.94020,Gunnison,CO,coarse
81232,38.28553,-105.64245,Hillside,CO,coarse
81233,38.41001,-105.76985,Howard,CO,coarse
81235,38.02626,-107.27658,Lake City,CO,coarse
81236,38.74790,-106.25120,Nathrop,CO,coarse
81237,38.59079,-106.60284,Ohio City,CO,coarse
81239,38.53708,-106.63521,Parlin,CO,coarse
81240,38.41412,-105.04728,Penrose,CO,coarse
81241,38.58907,-106.57098,Pitkin,CO,coarse
81242,38.47189,-106.09728,Poncha Springs,CO,coarse
81243,38.27060,-107.30289,Powderhorn,CO,coarse
81244,38.33618,-105.22114,Rockvale,CO,coarse
81246,38.47756,-105.47658,Canon City,CO,coarse
81247,38.45751,-107.29208,Gunnison,CO,coarse
81248,38.40329,-106.41608,Sargents,CO,coarse
81251,39.15147,-106.42262,Twin Lakes,CO,coarse
81252,38.09517,-105.42195,Westcliffe,CO,coarse
81253,38.12166,-105.14766,Wetmore,CO,coarse
81290,38.35842,-105.10688,Florence,CO,coarse
81301,37.31836,-107.88037,Durango,CO,coarse
81302,37.35725,-107.93595,Durango,CO,coarse
81303,37.19000,-107.86000,Durango,CO,coarse
81320,37.71823,-108.79167,Cahone,CO,coarse
81321,37.37359,-108.66283,Cortez,CO,coarse
81323,37.46933,-108.35245,Dolores,CO,coarse
81324,37.71153,-108.92433,Dove Creek,CO,coarse
81325,37.92937,-108.84607,Egnar,CO,coarse
81326,37.20542,-108.13852,Hesperus,CO,coarse
81327,37.45805,-108.65564,Lewis,CO,coarse
81328,37.33604,-108.46836,Mancos,CO,coarse
81329,37.09260,-108.12519,Marvel,CO,coarse
81330,37.31921,-108.50901,Mesa Verde National Park,CO,coarse
81331,37.55156,-108.82993,Pleasant View,CO,coarse
81332,37.69050,-108.03241,Rico,CO,coarse
81334,37.31921,-108.50901,Towaoc,CO,coarse
81335,37.50811,-108.74401,Yellow Jacket,CO,coarse
81401,38.44307,-108.05069,Montrose,CO,coarse
81402,38.48509,-107.88598,Montrose,CO,coarse
81403,38.48000,107.83000,Montrose,CO,coarse
81410,38.80501,-107.98313,Austin,CO,coarse
81411,38.34867,-108.93737,Bedrock,CO,coarse
81413,38.88165,-107.79570,Cedaredge,CO,coarse
81414,38.78870,-107.98617,Cory,CO,coarse
81415,38.76765,-107.63089,Crawford,CO,coarse
81416,38.78577,-107.97078,Delta,CO,coarse
81418,38.87534,-107.96118,Eckert,CO,coarse
81419,38.85997,-107.75235,Hotchkiss,CO,coarse
81420,38.78175,-107.78078,Lazear,CO,coarse
81421,38.94293,-107.93983,Maher,CO,coarse
81422,38.26939,-108.57454,Naturita,CO,coarse
81423,38.02890,-108.31605,Norwood,CO,coarse
81424,38.31069,-108.57669,Nucla,CO,coarse
81425,38.49757,-108.07862,Olathe,CO,coarse
81426,37.84303,-107.86454,Ophir,CO,coarse
81427,38.08765,-107.72871,Ouray,CO,coarse
81428,38.87720,-107.60917,Paonia,CO,coarse
81429,38.37110,-108.96982,Paradox,CO,coarse
81430,38.05932,-107.99044,Placerville,CO,coarse
81431,38.19222,-108.41551,Redvale,CO,coarse
81432,38.17746,-107.72736,Ridgway,CO,coarse
81433,37.84839,-107.68038,Silverton,CO,coarse
81434,38.98841,-107.23144,Somerset,CO,coarse
81435,37.98359,-107.95661,Telluride,CO,coarse
81501,39.06902,-108.58313,Grand Junction,CO,coarse
81502,39.01788,-108.48135,Grand Junction,CO,coarse
81503,39.01358,-108.59123,Grand Junction,CO,coarse
81504,39.12355,-108.58941,Grand Junction,CO,coarse
81505,39.14657,-108.62648,Grand Junction,CO,coarse
81506,39.08917,-108.56652,Grand Junction,CO,coarse
81507,39.10000,-108.54000,Grand Junction,CO,coarse
81520,39.08246,-108.40405,Clifton,CO,coarse
81521,39.14961,-108.68516,Fruita,CO,coarse
81522,38.67845,-108.97186,Gateway,CO,coarse
81523,38.98942,-108.78097,Glade Park,CO,coarse
81524,39.25643,-108.78446,Loma,CO,coarse
81525,39.24638,-108.93396,Mack,CO,coarse
81526,39.09537,-108.29925,Palisade,CO,coarse
81527,38.81457,-108.60470,Whitewater,CO,coarse
81601,39.50028,-107.58523,Glenwood Springs,CO,coarse
81602,39.51174,-107.32534,Glenwood Springs,CO,coarse
81610,40.36715,-108.27741,Dinosaur,CO,coarse
81611,39.16932,-106.77674,Aspen,CO,coarse
81612,39.22342,-106.88277,Aspen,CO,coarse
81615,39.20652,-106.86888,Snowmass Village,CO,coarse
81620,39.63135,-106.51084,Avon,CO,coarse
81621,39.49522,-106.80484,Basalt,CO,coarse
81623,39.47686,-107.38813,Carbondale,CO,coarse
81624,39.20563,-107.92914,Collbran,CO,coarse
81625,40.61242,-108.00978,Craig,CO,coarse
81626,40.66767,-107.78328,Craig,CO,coarse
81630,39.29241,-108.21069,De Beque,CO,coarse
81631,39.60740,-106.80511,Eagle,CO,coarse
81632,39.63817,-106.62064,Edwards,CO,coarse
81633,40.37703,-108.39899,Dinosaur,CO,coarse
81635,39.45850,-107.87887,Parachute,CO,coarse
81636,39.43053,-108.02392,Battlement Mesa,CO,coarse
81637,39.61550,-106.89572,Gypsum,CO,coarse
81638,40.29759,-107.66573,Hamilton,CO,coarse
81639,40.43820,-107.27718,Hayden,CO,coarse
81640,40.67376,-108.36994,Maybell,CO,coarse
81641,39.96786,-108.04359,Meeker,CO,coarse
81642,39.29474,-106.71529,Meredith,CO,coarse
81643,39.14932,-108.16972,Mesa,CO,coarse
81645,39.58046,-106.41757,Minturn,CO,coarse
81646,39.16515,-108.07651,Molina,CO,coarse
81647,39.59743,-107.56616,New Castle,CO,coarse
81648,39.93633,-108.65079,Rangely,CO,coarse
81649,39.45835,-106.38506,Red Cliff,CO,coarse
81650,39.58227,-107.79472,Rifle,CO,coarse
81652,39.50282,-107.66566,Silt,CO,coarse
81653,40.99790,-107.33877,Slater,CO,coarse
81654,39.25172,-106.92243,Snowmass,CO,coarse
81655,39.79073,-106.69637,Wolcott,CO,coarse
81656,39.28312,-106.89851,Woody Creek,CO,coarse
81657,39.58240,-106.44873,Vail,CO,coarse
81658,39.62417,-106.49731,Vail,CO,coarse
82001,41.25173,-104.56264,Cheyenne,WY,coarse
82002,41.32735,-104.66636,Cheyenne,WY,coarse
82003,41.21911,-104.66124,Cheyenne,WY,coarse
82005,41.13906,-104.86295,Fe Warren Afb,WY,coarse
82006,41.32735,-104.66636,Cheyenne,WY,coarse
82007,41.20935,-104.66648,Cheyenne,WY,coarse
82008,41.32735,-104.66636,Cheyenne,WY,coarse
82009,41.37770,-104.66035,Cheyenne,WY,coarse
82010,41.32735,-104.66636,Cheyenne,WY,coarse
82050,41.33547,-104.24949,Albin,WY,coarse
82051,41.46406,-105.67677,Bosler,WY,coarse
82052,41.11015,-105.32571,Buford,WY,coarse
82053,41.23592,-104.37848,Burns,WY,coarse
82054,41.09738,-104.35635,Carpenter,WY,coarse
82055,41.31174,-105.84794,Centennial,WY,coarse
82058,42.20350,-105.67795,Garrett,WY,coarse
82059,41.04734,-105.15171,Granite Canon,WY,coarse
82060,41.21356,-104.49331,Hillsdale,WY,coarse
82061,41.43532,-105.14168,Horse Creek,WY,coarse
82063,41.05393,-106.07625,Jelm,WY,coarse
82070,41.43902,-105.80102,Laramie,WY,coarse
82071,41.71506,-105.79739,Laramie,WY,coarse
82072,41.58202,-105.70872,Laramie,WY,coarse
82073,41.30707,-105.62467,Laramie,WY,coarse
82081,41.51394,-104.44112,Meriden,WY,coarse
82082,41.27729,-104.20546,Pine Bluffs,WY,coarse
82083,42.02307,-105.51461,Rock River,WY,coarse
82084,41.27121,-105.48654,Tie Siding,WY,coarse
82190,44.79573,-110.61373,Yellowstone National Park,WY,coarse
82201,42.01398,-104.96740,Wheatland,WY,coarse
82210,41.74064,-104.87131,Chugwater,WY,coarse
82212,42.21333,-104.51853,Fort Laramie,WY,coarse
82213,42.48182,-104.98095,Glendo,WY,coarse
82214,42.25682,-104.78691,Guernsey,WY,coarse
82215,42.32122,-104.72243,Hartville,WY,coarse
82217,42.08812,-104.35405,Hawk Springs,WY,coarse
82218,42.08812,-104.35405,Huntley,WY,coarse
82219,42.08812,-104.35405,Jay Em,WY,coarse
82221,42.08812,-104.35405,Lagrange,WY,coarse
82222,43.15219,-104.59198,Lance Creek,WY,coarse
82223,42.13794,-104.35127,Lingle,WY,coarse
82224,42.98744,-104.91909,Lost Springs,WY,coarse
82225,42.96420,-104.38511,Lusk,WY,coarse
82227,42.73001,-104.70240,Manville,WY,coarse
82229,42.78768,-105.06334,Shawnee,WY,coarse
82240,42.07231,-104.18747,Torrington,WY,coarse
82242,42.70326,-104.14078,Van Tassell,WY,coarse
82243,42.08812,-104.35405,Veteran,WY,coarse
82244,42.08812,-104.35405,Yoder,WY,coarse
82301,41.53807,-106.92196,Rawlins,WY,coarse
82310,42.47247,-107.76098,Jeffrey City,WY,coarse
82321,41.02558,-107.56998,Baggs,WY,coarse
82322,42.23940,-107.55888,Bairoil,WY,coarse
82323,41.03151,-107.64289,Dixon,WY,coarse
82324,41.68736,-106.41463,Elk Mountain,WY,coarse
82325,41.22446,-106.79051,Encampment,WY,coarse
82327,41.86965,-106.55222,Hanna,WY,coarse
82329,41.83401,-106.18083,Medicine Bow,WY,coarse
82331,41.49799,-106.75398,Saratoga,WY,coarse
82332,41.02729,-107.63456,Savery,WY,coarse
82334,41.78024,-107.11723,Sinclair,WY,coarse
82335,41.71694,-106.99920,Walcott,WY,coarse
82336,41.85319,-107.85185,Wamsutter,WY,coarse
82401,44.00811,-108.14146,Worland,WY,coarse
82410,44.34694,-108.16582,Basin,WY,coarse
82411,44.43628,-108.47033,Burlington,WY,coarse
82412,44.78440,-108.54397,Byron,WY,coarse
82414,44.54164,-109.43658,Cody,WY,coarse
82420,44.88414,-108.46378,Cowley,WY,coarse
82421,44.70296,-108.33543,Deaver,WY,coarse
82422,44.58363,-107.88352,Emblem,WY,coarse
82423,44.97181,-108.62210,Frannie,WY,coarse
82426,44.47739,-108.13055,Greybull,WY,coarse
82427,43.76976,-108.45411,Hamilton Dome,WY,coarse
82428,44.21794,-107.68179,Hyattville,WY,coarse
82430,43.80419,-108.18047,Kirby,WY,coarse
82431,44.58424,-108.26452,Lovell,WY,coarse
82432,44.30334,-107.85976,Manderson,WY,coarse
82433,44.16597,-108.91686,Meeteetse,WY,coarse
82434,44.53207,-108.42341,Otto,WY,coarse
82435,44.61596,-108.94891,Powell,WY,coarse
82440,44.69496,-108.88328,Ralston,WY,coarse
82441,44.60112,-107.78886,Shell,WY,coarse
82442,43.90869,-107.53066,Ten Sleep,WY,coarse
82443,43.77584,-108.38395,Thermopolis,WY,coarse
82450,44.46307,-109.41550,Wapiti,WY,coarse
82501,43.18065,-108.92573,Riverton,WY,coarse
82510,43.03581,-108.58449,Arapahoe,WY,coarse
82512,43.36300,-109.22166,Crowheart,WY,coarse
82513,43.54986,-109.70475,Dubois,WY,coarse
82514,43.05993,-108.87913,Fort Washakie,WY,coarse
82515,42.90079,-108.58275,Hudson,WY,coarse
82516,43.26776,-108.93338,Kinnear,WY,coarse
82520,42.92083,-108.59126,Lander,WY,coarse
82523,43.36232,-108.69980,Pavillion,WY,coarse
82524,42.99859,-108.57191,Saint Stephens,WY,coarse
82601,42.85988,-106.31256,Casper,WY,coarse
82602,42.88958,-106.35696,Casper,WY,coarse
82604,42.97375,-106.89375,Casper,WY,coarse
82605,42.96619,-106.80705,Casper,WY,coarse
82609,42.81116,-106.26739,Casper,WY,coarse
82615,41.71694,-106.99920,Shirley Basin,WY,coarse
82620,42.53022,-106.75997,Alcova,WY,coarse
82630,42.96619,-106.80705,Arminto,WY,coarse
82631,42.89425,-105.48524,Bill,WY,coarse
82633,42.89408,-105.38969,Douglas,WY,coarse
82635,43.40735,-106.26381,Edgerton,WY,coarse
82636,42.89915,-106.17538,Evansville,WY,coarse
82637,42.78025,-105.87192,Glenrock,WY,coarse
82638,42.96619,-106.80705,Hiland,WY,coarse
82639,43.72093,-106.54171,Kaycee,WY,coarse
82640,43.56515,-106.17283,Linch,WY,coarse
82642,43.28225,-107.81562,Lysite,WY,coarse
82643,43.40558,-106.27826,Midwest,WY,coarse
82644,42.94795,-106.44458,Mills,WY,coarse
82646,42.96619,-106.80705,Natrona,WY,coarse
82648,42.96619,-106.80705,Powder River,WY,coarse
82649,43.19154,-108.00966,Shoshoni,WY,coarse
82701,43.83970,-104.56781,Newcastle,WY,coarse
82710,44.73818,-104.28852,Aladdin,WY,coarse
82711,44.68734,-104.44135,Alva,WY,coarse
82712,44.54362,-104.07453,Beulah,WY,coarse
82713,44.52589,-104.76785,Carlile,WY,coarse
82714,44.52476,-104.68669,Devils Tower,WY,coarse
82715,43.84003,-104.56813,Four Corners,WY,coarse
82716,44.37728,-105.55024,Gillette,WY,coarse
82717,44.30471,-105.49594,Gillette,WY,coarse
82718,43.92825,-105.54924,Gillette,WY,coarse
82720,44.67535,-104.66144,Hulett,WY,coarse
82721,44.41543,-104.83892,Moorcroft,WY,coarse
82723,44.04631,-104.36022,Osage,WY,coarse
82725,44.85106,-105.66964,Recluse,WY,coarse
82727,44.41292,-105.52927,Rozet,WY,coarse
82729,44.35227,-104.42063,Sundance,WY,coarse
82730,43.93732,-104.62086,Upton,WY,coarse
82731,44.77050,-105.35815,Weston,WY,coarse
82732,43.76142,-105.52013,Wright,WY,coarse
82801,44.78038,-106.83756,Sheridan,WY,coarse
82831,44.73106,-106.39241,Arvada,WY,coarse
82832,44.76880,-106.55559,Banner,WY,coarse
82833,44.65310,-107.02471,Big Horn,WY,coarse
82834,44.12261,-106.56107,Buffalo,WY,coarse
82835,44.77035,-106.42528,Clearmont,WY,coarse
82836,44.87097,-107.33061,Dayton,WY,coarse
82837,44.78315,-106.28060,Leiter,WY,coarse
82838,44.80893,-107.13518,Parkman,WY,coarse
82839,44.91708,-107.17400,Ranchester,WY,coarse
82840,44.49761,-106.87096,Saddlestring,WY,coarse
82842,44.58002,-106.89780,Story,WY,coarse
82844,44.85001,-107.18531,Wolf,WY,coarse
82845,44.75341,-106.69491,Wyarno,WY,coarse
82901,41.63452,-109.14905,Rock Springs,WY,coarse
82902,41.63141,-108.96393,Rock Springs,WY,coarse
82922,43.22102,-110.15275,Bondurant,WY,coarse
82923,42.72309,-109.58213,Boulder,WY,coarse
82925,43.12546,-109.98112,Cora,WY,coarse
82929,41.75810,-109.74587,Little America,WY,coarse
82930,41.23376,-110.66440,Evanston,WY,coarse
82931,41.26194,-110.92000,Evanston,WY,coarse
82932,42.08336,-109.41836,Farson,WY,coarse
82933,41.29502,-110.39909,Fort Bridger,WY,coarse
82934,41.53722,-109.76305,Granger,WY,coarse
82935,41.51437,-109.42762,Green River,WY,coarse
82936,41.02422,-110.17334,Lonetree,WY,coarse
82937,41.33182,-110.30337,Lyman,WY,coarse
82938,41.25108,-109.27502,Mc Kinnon,WY,coarse
82939,41.23349,-110.33716,Mountain View,WY,coarse
82941,42.84976,-109.93897,Pinedale,WY,coarse
82942,41.65304,-108.52525,Point Of Rocks,WY,coarse
82943,41.66985,-109.19186,Reliance,WY,coarse
82944,41.09927,-110.50065,Robertson,WY,coarse
82945,41.76430,-108.96806,Superior,WY,coarse
83001,43.45279,-110.73927,Jackson,WY,coarse
83002,43.50537,-110.78653,Jackson,WY,coarse
83011,43.95090,-110.55318,Kelly,WY,coarse
83012,43.55014,-110.74749,Moose,WY,coarse
83013,43.95090,-110.55318,Moran,WY,coarse
83014,43.48236,-110.83978,Wilson,WY,coarse
83025,43.44385,-110.69400,Teton Village,WY,coarse
83101,42.36843,-110.51413,Kemmerer,WY,coarse
83110,42.71130,-110.61973,Afton,WY,coarse
83111,42.47818,-110.98156,Auburn,WY,coarse
83112,42.87010,-110.94006,Bedford,WY,coarse
83113,42.64833,-110.12462,Big Piney,WY,coarse
83114,42.24746,-110.94112,Cokeville,WY,coarse
83115,42.78569,-110.18660,Daniel,WY,coarse
83116,41.78393,-110.54000,Diamondville,WY,coarse
83118,43.04427,-111.00852,Etna,WY,coarse
83119,42.67464,-111.01479,Fairview,WY,coarse
83120,43.02677,-111.00395,Freedom,WY,coarse
83121,41.79602,-110.53730,Frontier,WY,coarse
83122,42.78934,-110.94206,Grover,WY,coarse
83123,42.20660,-110.28680,La Barge,WY,coarse
83124,41.77946,-110.27599,Opal,WY,coarse
83126,42.58777,-110.91603,Smoot,WY,coarse
83127,42.95699,-110.97417,Thayne,WY,coarse
83128,43.03033,-110.88451,Alpine,WY,coarse
83201,42.77018,-112.25981,Pocatello,ID,coarse
83202,42.93573,-112.46793,Pocatello,ID,coarse
83203,43.03313,-112.42853,Fort Hall,ID,coarse
83204,42.72575,-112.33566,Pocatello,ID,coarse
83205,42.80616,-112.41028,Pocatello,ID,coarse
83206,42.63947,-112.31384,Pocatello,ID,coarse
83209,42.63947,-112.31384,Pocatello,ID,coarse
83210,43.00488,-112.83997,Aberdeen,ID,coarse
83211,42.63523,-112.94578,American Falls,ID,coarse
83212,42.51279,-112.54264,Arbon,ID,coarse
83213,43.63424,-113.21331,Arco,ID,coarse
83214,42.56674,-112.25921,Arimo,ID,coarse
83215,43.24480,-112.29791,Atomic City,ID,coarse
83217,42.81376,-111.52793,Bancroft,ID,coarse
83218,43.30428,-112.18174,Basalt,ID,coarse
83220,42.29547,-111.37341,Bern,ID,coarse
83221,43.25133,-112.46452,Blackfoot,ID,coarse
83223,42.19002,-111.47080,Bloomington,ID,coarse
83226,44.50599,-114.22267,Challis,ID,coarse
83227,44.22397,-114.31271,Clayton,ID,coarse
83228,42.20752,-111.99734,Clifton,ID,coarse
83229,44.96806,-113.81673,Cobalt,ID,coarse
83230,42.71910,-111.59665,Conda,ID,coarse
83232,42.14583,-111.97748,Dayton,ID,coarse
83233,42.17736,-111.21738,Dingle,ID,coarse
83234,42.47301,-112.12019,Downey,ID,coarse
83235,44.22397,-114.31271,Ellis,ID,coarse
83236,43.30322,-112.10957,Firth,ID,coarse
83237,42.02879,-111.78705,Franklin,ID,coarse
83238,42.33105,-111.08861,Geneva,ID,coarse
83239,42.47288,-111.43578,Georgetown,ID,coarse
83241,42.52587,-111.76691,Grace,ID,coarse
83243,42.23486,-112.59920,Holbrook,ID,coarse
83244,43.90866,-113.08783,Howe,ID,coarse
83245,42.67064,-112.24804,Inkom,ID,coarse
83246,42.60197,-112.05804,Lava Hot Springs,ID,coarse
83250,42.61188,-112.20744,Mccammon,ID,coarse
83251,44.01720,-113.74060,Mackay,ID,coarse
83252,42.23644,-112.55600,Malad City,ID,coarse
83253,44.96806,-113.81673,May,ID,coarse
83254,42.28644,-111.29681,Montpelier,ID,coarse
83255,43.72960,-113.45440,Moore,ID,coarse
83256,43.22265,-112.44225,Moreland,ID,coarse
83261,42.22425,-111.42082,Paris,ID,coarse
83262,43.13365,-112.62947,Pingree,ID,coarse
83263,42.20738,-111.81213,Preston,ID,coarse
83271,42.49085,-112.83603,Rockland,ID,coarse
83272,42.09551,-111.32987,Saint Charles,ID,coarse
83274,43.34966,-112.11881,Shelley,ID,coarse
83276,42.77287,-111.63476,Soda Springs,ID,coarse
83277,43.08033,-112.67296,Springfield,ID,coarse
83278,44.37144,-114.85609,Stanley,ID,coarse
83281,42.31950,-111.97805,Swanlake,ID,coarse
83283,42.37941,-111.68409,Thatcher,ID,coarse
83285,42.89221,-111.26746,Wayan,ID,coarse
83286,42.06035,-112.01320,Weston,ID,coarse
83287,42.03968,-111.44198,Fish Haven,ID,coarse
83301,42.44322,-114.62950,Twin Falls,ID,coarse
83302,42.16694,-114.81597,Rogerson,ID,coarse
83303,42.45627,-114.51954,Twin Falls,ID,coarse
83311,42.33933,-113.46132,Albion,ID,coarse
83312,42.08461,-113.62825,Almo,ID,coarse
83313,43.39476,-114.21772,Bellevue,ID,coarse
83314,42.91899,-114.88760,Bliss,ID,coarse
83316,42.58620,-114.82986,Buhl,ID,coarse
83318,42.39947,-113.84856,Burley,ID,coarse
83320,43.39174,-114.07621,Carey,ID,coarse
83321,42.40288,-114.78417,Castleford,ID,coarse
83322,43.52815,-114.73069,Corral,ID,coarse
83323,42.52453,-113.43376,Declo,ID,coarse
83324,42.88900,-114.28922,Dietrich,ID,coarse
83325,42.58680,-114.24671,Eden,ID,coarse
83327,43.36842,-114.68671,Fairfield,ID,coarse
83328,42.54076,-114.62380,Filer,ID,coarse
83330,42.90749,-114.77396,Gooding,ID,coarse
83332,42.80754,-114.86211,Hagerman,ID,coarse
83333,43.54195,-114.31008,Hailey,ID,coarse
83334,42.45194,-114.20714,Hansen,ID,coarse
